municipio;curso;grau;turno;modalidade;nivel;habilitacao;convenio;forma_ingresso;ano;periodo;quantidade;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;25;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;4;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;7;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;2;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;11;
BACABAL;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;3;
BACABAL;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;19;
BACABAL;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;4;
BACABAL;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;5;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;15;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;2;1;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;3;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;3;
BACABAL;CIÊNCIAS NATURAIS - FÍSICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS AGRÁRIAS;ProCampo;PROCESSO SELETIVO - AMPLA CONCORRÊNCIA;2019;2;3;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS AGRÁRIAS;ProCampo;PROCESSO SELETIVO - ESCOLA PÚBLICA;2019;2;1;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS AGRÁRIAS;ProCampo;VESTIBULAR - AMPLA CONCORRÊNCIA;2019;2;18;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS AGRÁRIAS;ProCampo;VESTIBULAR - ESCOLA PÚBLICA;2019;2;5;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS DA NATUREZA E MATEMATICA;ProCampo;VESTIBULAR - AMPLA CONCORRÊNCIA;2019;2;11;
BACABAL;EDUCAÇÃO DO CAMPO;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;CIÊNCIAS DA NATUREZA E MATEMATICA;ProCampo;VESTIBULAR - ESCOLA PÚBLICA;2019;2;18;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;20;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;7;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2019;2;1;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;17;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;8;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;9;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
BALSAS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2019;2;1;
BALSAS;ENGENHARIA AMBIENTAL;BACHARELADO;Vespertino e Noturno;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2019;2;4;
BALSAS;ENGENHARIA CIVIL;BACHARELADO;Matutino;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2019;2;12;
BALSAS;ENGENHARIA ELÉTRICA;BACHARELADO;Vespertino e Noturno;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2019;2;1;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;15;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;5;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;18;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;7;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;6;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;8;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;3;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;6;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;18;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;6;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;6;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;36;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;9;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;36;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;5;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;4;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;25;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;9;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;10;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;28;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;2;1;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;2;2;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;9;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;12;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;32;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;2;1;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;2;1;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;9;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;8;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;23;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;2;1;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;8;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;9;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;MATRICULA GRADUADO;2019;2;1;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;27;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;3;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;10;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;2;1;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;10;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;28;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;3;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;10;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;9;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;3;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;21;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;5;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;4;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;JUDICIAL;2019;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;MATRICULA GRADUADO;2019;2;18;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;REMOCAO;2019;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;REOPCAO;2019;2;5;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;17;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;6;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;6;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2019;2;11;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;21;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;2;1;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;6;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;2;1;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;9;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;3;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;14;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;7;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;2;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;8;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2019;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;24;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;8;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;6;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;18;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;6;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;7;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;2;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;REMOCAO;2019;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2019;2;2;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - AMPLA CONCORRÊNCIA;2019;2;10;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;5;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;17;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;2;2;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;2;8;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;2;9;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;2;1;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;MATRICULA GRADUADO;2019;2;1;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;2;27;
